,ID,Start time,Completion time,Email,Name,Language,AlreadyUse,HasInterest,PossibleFunctions,Other,KnowYourName,Subtitles,Formal/informal,M/F/NB,Age,Gender
682,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Sende emails,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
683,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
684,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
685,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,To-do liste,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
686,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
687,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
688,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
689,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
690,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
691,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
692,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
693,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
694,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
695,84,2022-02-13 11:28:30,2022-02-13 11:30:33,anonymous,,Dansk,Nej,Ja,To-do liste,,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
696,84,2022-02-13 11:28:30,2022-02-13 11:30:33,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
697,84,2022-02-13 11:28:30,2022-02-13 11:30:33,anonymous,,Dansk,Nej,Ja,Dagens nyheder,,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
698,84,2022-02-13 11:28:30,2022-02-13 11:30:33,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
699,84,2022-02-13 11:28:30,2022-02-13 11:30:33,anonymous,,Dansk,Nej,Ja,,,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
700,85,2022-02-13 11:30:10,2022-02-13 11:31:23,anonymous,,Dansk,Nej,Nej,Informationssøgning på Google,,Nej,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
701,85,2022-02-13 11:30:10,2022-02-13 11:31:23,anonymous,,Dansk,Nej,Nej,,,Nej,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
702,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
703,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
704,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Sende emails,,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
705,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
706,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
707,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
708,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
709,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
710,86,2022-02-13 11:33:31,2022-02-13 11:34:44,anonymous,,Dansk,Ja,Ja,,,Ja,Nej,Familiært sprog,Kvinde,45-54,Kvinde
711,87,2022-02-13 11:51:23,2022-02-13 11:53:27,anonymous,,Dansk,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Formelt sprog,Mand,55-64,Kvinde
712,87,2022-02-13 11:51:23,2022-02-13 11:53:27,anonymous,,Dansk,Nej,Nej,To-do liste,,Nej,Ja,Formelt sprog,Mand,55-64,Kvinde
713,87,2022-02-13 11:51:23,2022-02-13 11:53:27,anonymous,,Dansk,Nej,Nej,Åbner programmer på din desktop,,Nej,Ja,Formelt sprog,Mand,55-64,Kvinde
714,87,2022-02-13 11:51:23,2022-02-13 11:53:27,anonymous,,Dansk,Nej,Nej,Informationssøgning på Google,,Nej,Ja,Formelt sprog,Mand,55-64,Kvinde
715,87,2022-02-13 11:51:23,2022-02-13 11:53:27,anonymous,,Dansk,Nej,Nej,,,Nej,Ja,Formelt sprog,Mand,55-64,Kvinde
716,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
717,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
718,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,To-do liste,,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
719,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
720,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Vækkeur (præcis klokkeslæt),,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
721,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Timer (om X minutter),,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
722,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Åbner programmer på din desktop,,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
723,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,Matematiske beregninger,,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
724,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
725,88,2022-02-13 11:51:59,2022-02-13 11:54:52,anonymous,,English (United States)‎,Ja,Ja,,,Nej,Ja,Formelt sprog,Kvinde,35-44,Mand
726,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
727,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
728,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,Sende emails,,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
729,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,To-do liste,,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
730,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
731,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,Dagens nyheder,,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
732,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
733,89,2022-02-13 12:03:57,2022-02-13 12:05:39,anonymous,,Dansk,Nej,Ja,,,Nej,Ja,Familiært sprog,Kvinde,55-64,Kvinde
734,90,2022-02-13 12:31:20,2022-02-13 12:32:55,anonymous,,Dansk,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Familiært sprog,Ikke-binær,45-54,Mand
735,90,2022-02-13 12:31:20,2022-02-13 12:32:55,anonymous,,Dansk,Nej,Nej,,,Nej,Nej,Familiært sprog,Ikke-binær,45-54,Mand
736,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
737,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
738,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
739,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,To-do liste,,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
740,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,Timer (om X minutter),,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
741,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
742,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
743,91,2022-02-13 12:47:18,2022-02-13 12:48:39,anonymous,,English (United States)‎,Ja,Ja,,,Ja,Ja,Familiært sprog,Kvinde,35-44,Mand
744,92,2022-02-13 14:32:16,2022-02-13 14:33:45,anonymous,,Dansk,Nej,Nej,Matematiske beregninger,,Ja,Nej,Familiært sprog,Kvinde,35-44,Mand
745,92,2022-02-13 14:32:16,2022-02-13 14:33:45,anonymous,,Dansk,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Nej,Familiært sprog,Kvinde,35-44,Mand
746,92,2022-02-13 14:32:16,2022-02-13 14:33:45,anonymous,,Dansk,Nej,Nej,,,Ja,Nej,Familiært sprog,Kvinde,35-44,Mand
747,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
748,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
749,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,To-do liste,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
750,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,Vækkeur (præcis klokkeslæt),,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
751,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
752,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,Sende emails,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
753,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,Oplæse indkomne emails,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
754,93,2022-02-13 15:19:47,2022-02-13 15:22:04,anonymous,,Dansk,Nej,Ja,,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
755,94,2022-02-13 16:08:33,2022-02-13 16:10:26,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Nej,Familiært sprog,Ikke-binær,25-34,Mand
756,94,2022-02-13 16:08:33,2022-02-13 16:10:26,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Nej,Familiært sprog,Ikke-binær,25-34,Mand
757,94,2022-02-13 16:08:33,2022-02-13 16:10:26,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Nej,Familiært sprog,Ikke-binær,25-34,Mand
758,94,2022-02-13 16:08:33,2022-02-13 16:10:26,anonymous,,Dansk,Ja,Ja,,,Ja,Nej,Familiært sprog,Ikke-binær,25-34,Mand
759,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
760,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Oplæse indkomne emails,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
761,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
762,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Påmindelser (du vælger hvornår),,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
763,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Dagens nyheder,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
764,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Sende emails,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
765,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
766,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,Informationssøgning på Wikipedia,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
767,95,2022-02-13 16:50:03,2022-02-13 16:52:07,anonymous,,Dansk,Ja,Nej,,,Nej,Ja,Familiært sprog,Ikke-binær,45-54,Kvinde
768,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
769,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
770,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
771,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,To-do liste,,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
772,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
773,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
774,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
775,96,2022-02-13 17:14:04,2022-02-13 17:16:22,anonymous,,Dansk,Ja,Ja,,,Nej,Ja,Familiært sprog,Mand,45-54,Kvinde
776,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
777,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
778,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
779,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,Informationssøgning på Wikipedia,,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
780,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,Sende emails,,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
781,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,Åbner programmer på din desktop,,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
782,97,2022-02-13 17:36:27,2022-02-13 17:39:23,anonymous,,Dansk,Nej,Ja,,,Ja,Nej,Familiært sprog,Ikke-binær,55-64,Kvinde
783,98,2022-02-13 20:01:40,2022-02-13 20:05:10,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Nej,Nej,Familiært sprog,Ikke-binær,65+,Mand
784,98,2022-02-13 20:01:40,2022-02-13 20:05:10,anonymous,,Dansk,Nej,Ja,Informationssøgning på Wikipedia,,Nej,Nej,Familiært sprog,Ikke-binær,65+,Mand
785,98,2022-02-13 20:01:40,2022-02-13 20:05:10,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Familiært sprog,Ikke-binær,65+,Mand
786,98,2022-02-13 20:01:40,2022-02-13 20:05:10,anonymous,,Dansk,Nej,Ja,Vækkeur (præcis klokkeslæt),,Nej,Nej,Familiært sprog,Ikke-binær,65+,Mand
787,98,2022-02-13 20:01:40,2022-02-13 20:05:10,anonymous,,Dansk,Nej,Ja,Dagens nyheder,,Nej,Nej,Familiært sprog,Ikke-binær,65+,Mand
788,98,2022-02-13 20:01:40,2022-02-13 20:05:10,anonymous,,Dansk,Nej,Ja,,,Nej,Nej,Familiært sprog,Ikke-binær,65+,Mand
789,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
790,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
791,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,Informationssøgning på Wikipedia,,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
792,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,To-do liste,,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
793,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,Påmindelser (du vælger hvornår),,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
794,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
795,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,Dagens nyheder,,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
796,99,2022-02-13 20:03:27,2022-02-13 20:08:19,anonymous,,Dansk,Nej,Ja,,,Nej,Nej,Familiært sprog,Mand,65+,Kvinde
797,100,2022-02-14 13:49:25,2022-02-14 13:51:36,anonymous,,Dansk,Nej,Ja,Sende emails,,Nej,Ja,Formelt sprog,Ikke-binær,55-64,Kvinde
798,100,2022-02-14 13:49:25,2022-02-14 13:51:36,anonymous,,Dansk,Nej,Ja,Oplæse indkomne emails,,Nej,Ja,Formelt sprog,Ikke-binær,55-64,Kvinde
799,100,2022-02-14 13:49:25,2022-02-14 13:51:36,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Ikke-binær,55-64,Kvinde
800,100,2022-02-14 13:49:25,2022-02-14 13:51:36,anonymous,,Dansk,Nej,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Formelt sprog,Ikke-binær,55-64,Kvinde
801,100,2022-02-14 13:49:25,2022-02-14 13:51:36,anonymous,,Dansk,Nej,Ja,Åbner programmer på din desktop,,Nej,Ja,Formelt sprog,Ikke-binær,55-64,Kvinde
802,100,2022-02-14 13:49:25,2022-02-14 13:51:36,anonymous,,Dansk,Nej,Ja,,,Nej,Ja,Formelt sprog,Ikke-binær,55-64,Kvinde
803,101,2022-02-15 07:13:34,2022-02-15 07:15:48,anonymous,,Dansk,Nej,Ja,Dagens nyheder,,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
804,101,2022-02-15 07:13:34,2022-02-15 07:15:48,anonymous,,Dansk,Nej,Ja,Åbner programmer på din desktop,,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
805,101,2022-02-15 07:13:34,2022-02-15 07:15:48,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
806,101,2022-02-15 07:13:34,2022-02-15 07:15:48,anonymous,,Dansk,Nej,Ja,To-do liste,,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
807,101,2022-02-15 07:13:34,2022-02-15 07:15:48,anonymous,,Dansk,Nej,Ja,,,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
808,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
809,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
810,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
811,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Sende emails,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
812,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
813,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
814,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,To-do liste,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
815,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
816,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
817,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Timer (om X minutter),,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
818,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Dagens nyheder,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
819,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
820,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,Matematiske beregninger,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
821,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
822,102,2022-02-16 18:29:34,2022-02-16 18:31:18,anonymous,,English (United States)‎,Ja,Ja,,,Ja,Ja,Familiært sprog,Ikke-binær,35-44,Mand
